LOCAL_DATE,MEAN_TEMPERATURE_CALGARY,TOTAL_PRECIPITATION_CALGARY,MEAN_TEMPERATURE_EDMONTON,TOTAL_PRECIPITATION_EDMONTON,MEAN_TEMPERATURE_HALIFAX,TOTAL_PRECIPITATION_HALIFAX,MEAN_TEMPERATURE_MONCTON,TOTAL_PRECIPITATION_MONCTON,MEAN_TEMPERATURE_MONTREAL,TOTAL_PRECIPITATION_MONTREAL,MEAN_TEMPERATURE_OTTAWA,TOTAL_PRECIPITATION_OTTAWA,MEAN_TEMPERATURE_QUEBEC,TOTAL_PRECIPITATION_QUEBEC,MEAN_TEMPERATURE_SASKATOON,TOTAL_PRECIPITATION_SASKATOON,MEAN_TEMPERATURE_STJOHNS,TOTAL_PRECIPITATION_STJOHNS,MEAN_TEMPERATURE_TORONTO,TOTAL_PRECIPITATION_TORONTO,MEAN_TEMPERATURE_VANCOUVER,TOTAL_PRECIPITATION_VANCOUVER,MEAN_TEMPERATURE_WHITEHORSE,TOTAL_PRECIPITATION_WHITEHORSE,MEAN_TEMPERATURE_WINNIPEG,TOTAL_PRECIPITATION_WINNIPEG
5/28/95 00:00,17,0,19.3,0,10.1,0,10.1,0,16,9,14.8,13.6,14.5,0.8,17.5,0,1.2,0,13.8,35.6,16.8,0,9.7,0,15.6,0
5/29/95 00:00,18.8,0,21.2,0,11.1,11.5,10.4,7.3,16.4,25.5,16.5,7.8,12,19,21.1,0,4.2,0,16,1,17.4,0,8.3,0.8,19.6,0
5/30/95 00:00,18.6,0,18.7,0,13.4,0.2,9.8,0.9,19.4,1,19.4,0.2,15.9,5.2,23.2,0,7,3.8,18.6,0,17.3,0,8.7,2.6,24.5,0
5/31/95 00:00,15.4,0,16.8,0,11.4,0,12,1.4,21.2,0,22.3,0,18,0,19.8,0,2.2,6.4,20.7,0,15.4,0,9.2,0,23.8,0
6/1/95 00:00,16,0,18.1,2.4,12.2,0,17.9,0.4,22.1,0,21.8,0,21.9,0,15.6,0,5.1,0,19.3,0,16.2,0,7.6,0,19.5,0
6/2/95 00:00,16.8,0.4,19.9,2.4,18.5,0,20.4,0,20.2,4.5,20,11.6,21,0,21.4,0,11.3,1,18.9,0.9,16.8,0,6.2,0,19.8,0
6/3/95 00:00,15.9,2.4,15.5,5,14.5,12.6,13,9.4,15.6,49.2,15.8,66.6,13.5,6.4,21.3,0,10,9.6,17.6,0.6,16.5,0,5.1,0.4,22.2,3.2
6/4/95 00:00,15.3,0,16.2,0,15.7,0.4,15.1,0.4,15.6,0,16.8,0,16,0,22.2,4.8,5.4,0.6,17.6,0,14.8,7.4,8.8,1.2,23.6,0
6/5/95 00:00,19.5,0,16.5,9.6,14.2,6,10.5,0.4,,0,19.3,0,11.2,1.8,21.5,0.6,6.6,2.4,18.6,0,13.8,3.6,7.5,0.3,23.4,0
6/6/95 00:00,9.1,25.2,14.6,5.3,11.3,0,12,12.4,20.2,0,20.7,0,14.5,0.2,12.8,0.2,5.7,0,19.7,0,14.5,0.4,9.8,0,16,3
6/7/95 00:00,8,0,9.3,0,14.1,30.4,11.6,0,19.9,0,19.2,13.2,18.8,0.6,11,0,8.1,0.2,20.6,23.8,14.3,0,12.5,0,8.2,0
6/8/95 00:00,8,0,11.3,0,12,28,11.7,13.4,13.6,0,12.8,0.8,14.7,0,10.8,0,12.6,12.6,11.7,0,16.2,0,17.4,0,9.4,0
6/9/95 00:00,10.5,0,13.4,0,13.2,0,12.5,0,15.2,0,14.1,0,13.9,0,14.5,0,7.9,6.2,13.4,0,19.4,0,16.2,0,15.8,0
6/10/95 00:00,13,0,15.8,0,13.4,0,13.5,0,15.6,0,15.7,1.8,16.5,0,15,0,9.5,0,16.7,0,14.6,13.2,18.4,0,13,0
6/11/95 00:00,15.2,0.2,17.3,0,11.3,0.6,14.3,0.6,20.9,2.5,19.4,6.6,13.9,14.8,17.3,0,13.1,0,17,0,13.7,3.6,20.5,0,14,0
6/12/95 00:00,16.1,0,18.1,0,12.6,8.9,14.2,12,,0,16,0,14.6,0,21,0,8.7,2,14.4,0,14.8,2.4,18.4,0.2,18,0
6/13/95 00:00,15,0,15.4,0,15.3,22.6,16.4,4.8,17,0,16.2,0,15.6,0,21.5,0,14.1,1.6,16.8,0,14.6,4.2,14.3,2.6,22.6,0
6/14/95 00:00,13.3,0,15.1,0,16.2,23,18,3,17.9,0,18,0,16.5,0,21,0,20.1,4.8,18.2,0,14.9,1,12.6,12.4,24.6,11
6/15/95 00:00,17.1,0,16.5,0,14.4,2,11.8,7.2,16.3,0,17.6,0,16.3,0,21,9.3,18.3,5.9,16.8,0,15.6,0,11,0,26.8,0
6/16/95 00:00,18.7,0.2,20.1,7.8,16,0.4,18.3,0.6,19,0,19,0,16.9,0,22.2,7.7,15,0,18.2,0,16.6,0,12.6,0,28.4,0
6/17/95 00:00,17.2,0,16.6,7,20.4,1.8,17.1,0,22.1,0,21.9,0,17.8,0,23.9,4,13.1,0,23.6,0,14,5.8,11.4,0,30.9,0
6/18/95 00:00,12.5,1.2,15.3,15,20.2,0,19.2,0,24.8,0,25,0,20.9,0.2,18.5,0.2,6,0,27.1,0,14.1,2,16.6,0,29.1,0
6/19/95 00:00,13.9,1,15.1,0.2,24.1,2.8,22.2,1.6,27.2,0,28.2,0,23.6,5.8,19.5,1.6,13,1,28.7,0,15.3,1.4,16.1,0,24.6,0
6/20/95 00:00,12.5,6.8,12.4,5.5,15,0,13.4,0,21.8,0,20.1,0,16.2,0,18.7,0,11.4,0,24.9,0,15.6,1,16.1,0,26.5,7.6
6/21/95 00:00,13.1,1.8,12.4,0.4,14.1,0,13.9,0,18.6,0,18.3,0,16.3,0,17.9,0,11.7,0,20.2,0,16.4,0,16.3,0,23.7,0.4
6/22/95 00:00,13.4,0,14.7,0,18.9,0,17.6,0,19.4,0,20,0,18.9,0,14.3,0,9.9,0,20.3,0,17.6,0,15.9,0.7,23.7,0.2
6/23/95 00:00,14.7,0,13.7,0,21.7,0,19.7,0,22,0,23.7,0,20,0,15.5,0,14.8,0.2,21.5,0,18.7,0,10.8,0,20,0.4
6/24/95 00:00,17.2,0,17.6,7.4,21.4,0,22.1,0,24.7,0,24.4,0,24.4,0,15.4,0,16.3,0,22.1,0,18.9,0,10.8,0.6,16.5,1.8
6/25/95 00:00,18.6,0,17,0.6,21.6,0,21.7,0.2,25.7,0,26.2,0,24.1,0,17.4,0,10.3,0,23,0,16.9,0,12.1,0,16.9,0
6/26/95 00:00,10,1.2,13.4,0,15.7,2.8,13.6,5.4,23.5,0,24.1,0,19.2,0,19,0,11.1,0.2,24.8,0,18.9,0,12.7,0,18.2,0
6/27/95 00:00,11.7,3,12.6,0,12.5,0,12.7,0,22.3,0,22.3,0,20.6,0,12.8,3.4,8.2,0,20.5,8,18.9,0,14.4,0,20.7,0
6/28/95 00:00,12.9,0,13,0,17.2,0,18.9,0,20.7,0,21.6,0,21.2,0,14.4,0.8,12.7,0,21.2,0,20.9,0,16.2,0,22.1,0
6/29/95 00:00,11.9,0,12.4,0,18,0,17.5,0,24.2,0,24.6,0,22.2,0,11.2,0,8.6,0,22.2,8.6,21.9,0,18.2,0,14.1,5.6
6/30/95 00:00,16.2,0,13.5,0,10.7,8.4,13.5,16.5,25.5,0.4,24.5,0,21,0,12.5,0,8.9,0,22.3,10.2,22.6,0,20.1,0,14.2,0
7/1/95 00:00,16.3,0.6,15.3,0.2,13.2,2.8,14.1,19.6,24.1,3.4,24.2,2.8,20,25.8,14.8,0,11.9,0,19,1.2,21.1,0,15.6,10,14.7,0
7/2/95 00:00,16.5,6.2,14.5,21,19.5,12.3,20.3,3.2,,0,17,0,19.8,0.2,17.7,0.2,11.8,3.8,15.9,0,18.6,3,11.8,7.6,17.1,0
7/3/95 00:00,14.8,23.7,16.8,0,20.6,12.8,20,2,,0,18.1,0,18.7,0,16.1,0,17.1,10.2,15.8,0,17.4,0,14.5,0,18.3,0
7/4/95 00:00,15.7,16.5,14.9,7.4,19.1,0,20.2,0,20.3,0,20.9,0,20.4,0,14.2,0,13.4,0,18.8,3.8,18.3,0,16.5,0,19.1,0.2
7/5/95 00:00,13,2,11.9,0,19.4,0,20.1,0,24.1,0,24.9,0,22.6,0,17,29,17.9,0,24.6,5.8,19.5,0,16.2,8.2,14.8,5.8
7/6/95 00:00,14.5,0,13.3,2.2,19.4,0,19.8,0,26.7,6.2,25.9,2,26.6,0.4,14.6,0,20.1,0,24.7,0.4,18.8,0,17.2,0.2,18,0.2
7/7/95 00:00,14.6,6,15.3,0.2,20.8,0,21.8,0,24,4,23.9,0.8,24.8,2.6,18.6,0,20.5,0,18.4,1.4,17.1,0,18.3,0,18.7,1
7/8/95 00:00,17.9,0,18,0,20.8,1.2,22.8,0.4,19.2,0.8,15.9,1.6,20.4,2,17.8,1,20.4,0,13.9,0,17.8,0,16.5,0,20.8,0.4
7/9/95 00:00,18.6,14.6,18.1,0,19,55.1,20.4,63.8,19.4,0.4,16.1,2,19.8,0,20.3,0,20.1,0,16.5,0.2,16.8,7.8,17.5,3.8,21.5,0
7/10/95 00:00,19.4,0,19.9,5,19.7,0,20.2,0,19.5,0,17.7,1.2,17.6,0,23.9,0.4,20.3,1.2,17.6,0,17.4,0,18,0,19.5,0
7/11/95 00:00,15.9,8.2,16.5,9.8,19.5,0,19.1,0,21,0.2,20.5,3.6,18.2,0,19.5,11,18.1,4.2,20.4,0,16.6,0,18.5,0,24.5,7.2
7/12/95 00:00,15.6,0,14.7,6.8,19.8,0,20,8.6,21,0,21.9,0,19.4,0,17.9,4.6,17.5,0,19.8,0,17.4,0,15.4,0,26.4,0.4
7/13/95 00:00,15.9,1.8,15.3,0,19.2,0,19,0,25.3,0,26.3,0,22.7,0,16.3,0,19,0,26.9,2.4,17.2,0,14.6,0,23.3,0
7/14/95 00:00,15.4,10.8,17.9,0,19.4,32,22.1,11.6,28.2,0,29.1,0,27.5,1.4,18,0,14.7,6.8,29,0,18.9,0,15.4,0,21,0
7/15/95 00:00,14.7,1.6,16.1,0,19.4,1.8,18.7,1.6,25,1,23.3,6,20.4,1.4,17.6,0,15.6,0.8,27.6,0,18.5,0,12,0,20.1,0
7/16/95 00:00,14.9,4.2,16,0,15.4,0,15.7,0,20,7.5,18.1,4.8,18.1,0,16.2,0,10.7,1.2,23.9,0.6,19.7,0,13.5,0,19,7.2
7/17/95 00:00,16.7,16.6,16.1,0.2,15.8,0,15.5,0,18.1,11.5,16.5,15,17.1,8.6,16.6,0,7.4,6.8,23.9,4.6,20.6,0,15.4,0,18.8,0.2
7/18/95 00:00,15.2,7,15.9,0,14.1,31.9,14.4,30.6,,13.4,22.2,3,16.1,12.2,12.7,5.3,7.1,0,22.1,3.4,20.7,0,16.5,0,18.1,1
7/19/95 00:00,14.9,0,16.9,0,21,18.9,19.7,0.4,,0,21.5,0,21,0,16,0,9.3,18.4,21.3,0,22,0,15.7,0.8,19.8,0.6
7/20/95 00:00,16,3,15.2,5.4,21.3,0,20.6,0,20,22,20.6,12,18.2,6.6,18.7,0.8,15.9,16.4,23.2,2.4,20.9,0,17,0,18.6,0
7/21/95 00:00,15,5,16.1,0,16.7,2.6,20.4,0.6,21.8,0,21.8,0,20.5,0,15.8,0,18.9,2.8,22.7,0,19.1,0,20.3,0,19.2,0
7/22/95 00:00,15.4,0,17.2,1.6,21.5,0,20.8,0,22.5,0,22.8,0,21,0,15.9,0.4,13.8,5.4,22.2,0,19.9,0,16.8,4.4,17.6,0
7/23/95 00:00,14.5,2,13.5,4,15.9,0.3,19.3,0,20.9,36.2,20.2,25,20.8,40.2,12.3,1.5,13.9,0,23,18.6,19.5,0,14.8,1.1,22.6,1.4
7/24/95 00:00,15.4,0,16.2,0,20.9,0.4,20.9,13,21.6,0,21.5,0,21.1,0,12.2,0,18.7,8,19.8,0,19,0,11.6,1.4,17.5,0.4
7/25/95 00:00,18.4,0,19.2,0.4,22.4,1.8,23.3,0,23.2,0,22.3,0,22.4,0,16.7,0,16.2,4.6,22.9,0,17.2,21.4,13,12.6,17.5,0
7/26/95 00:00,18.2,0,16.4,0.3,22.1,4.2,23.6,10.6,23.8,1.5,25.4,16,22.2,12.8,23.4,0,20,0.2,25.7,0,18.5,11.2,11.7,0.4,20.9,0
7/27/95 00:00,13.4,2,13.3,3.3,23.7,0.6,20.6,0,22.5,0,23.4,0,22.2,0,17.8,8,15,7.7,24,0,16.8,0,11,0,23.2,3
7/28/95 00:00,13.1,0,12.9,0,19.9,0,15,0,22.5,4,22.4,14.6,22,0,16.2,0,10.3,1.6,25.8,10.6,16.9,0,13,0,20.1,0
7/29/95 00:00,13.8,0,11.9,28.2,16.2,2.8,17.3,0.2,24.6,10,25.8,0.8,24.1,22.6,21.1,4.2,16.3,0,23.9,0,17.4,0,12.2,0,19,0
7/30/95 00:00,12.6,1.6,15.1,2.8,22.4,0,20.6,0.2,22.4,0,22.9,0,20.1,0,12.8,15,13.2,3.8,21.2,0,16.2,0,13.7,3.4,21.7,0.2
7/31/95 00:00,16.6,0,15,3.8,19.8,0,18.6,0,23.1,0,24,0,21.4,0,14.5,0,13.7,0,24.1,0,18.6,0,10.3,0.2,17.7,0
8/1/95 00:00,13.9,4.6,11.3,4.5,25.7,0,24.8,0,23.6,1,23.8,10,21.8,14.2,16.4,0.2,14.3,0,26.7,1.6,19.4,0,13.4,0,23.9,0.4
8/2/95 00:00,14,0,12.2,0,17.5,0,14.9,0,19.2,0,18.2,0,17,0,14.8,0,14.7,3.9,20.4,0,18.3,0,9.9,0,22.3,0
8/3/95 00:00,16.3,0,17.3,0,15.4,0,14.4,0,20.3,14,19,7.8,18.8,3.2,15.5,0,9.6,0,21.8,13.6,19.3,0,14.5,0.5,17.8,0
8/4/95 00:00,18.2,0,18.8,0,14.9,24.8,15.5,6.8,23.8,35.5,22.6,20.8,23.1,23,22.2,0,10.9,0,24.7,24,20.9,0,12.9,0.7,18.3,0
8/5/95 00:00,16.8,0,15.8,4,17.4,0.4,15,1,20,13.2,19.4,24.2,19.5,0,22.8,0,12.9,0,23.8,38,17.7,0,10.3,0,22.9,0
8/6/95 00:00,12.8,6.8,12.5,2.4,16.2,0,15.9,0,19.3,27,18.9,0,19.7,4.3,19.3,0,14.2,0,22,0,14.4,20.2,12,0,24.7,0
8/7/95 00:00,13.3,1.4,10.2,21.1,17.6,0,15.2,0,20.2,0,19.6,0,19.7,0,15.3,10,14.2,0,21,0,14.7,15,11.8,1.2,26.5,0
8/8/95 00:00,9.8,1.2,11,26,21.1,0,20.9,0,19.7,0,19.9,0,20,0,14.4,32.5,16.2,0,21.8,0,16.8,2.3,13.5,0,23.9,4.6
8/9/95 00:00,12.7,0,12.1,1.6,23.4,0,22.7,0,20.6,0,20.8,0,21.5,0,11.5,17.2,18.4,0,22.1,0,16.4,0,13.3,0,20.4,0
8/10/95 00:00,12.4,0,9.9,0,24.6,0,22.9,0,,0,21.5,0,21.8,0,11.3,0,16,0,23,0,17.1,6,15.5,0,17.1,0
8/11/95 00:00,13.8,2.2,9.2,7.7,22.2,0,22.4,0,23.4,0,22.7,5.2,21.9,0,11,0,19.5,0,25.4,9.4,16.3,0.2,13.8,0.5,15.8,0
8/12/95 00:00,12.9,0.8,11.5,0,21.6,3.2,22.1,14.8,21.3,8.8,22.6,0,20.5,21.4,14.6,0,21,0,22.1,1.2,16.1,0,14.4,0,17.9,0
8/13/95 00:00,13.6,3.2,14,0.2,18.5,2.6,19.1,10.8,19.2,0,19,0,20.4,0,11.9,10.4,17.4,7,20.9,5.4,17,0,12.7,2.2,21.8,7.4
8/14/95 00:00,14.4,0,13.6,0,17.4,0,16.7,0,20.6,2,21.2,2.2,20.1,0,15.5,0,11.9,1.8,23.7,39.2,14.3,12.2,10.8,0,18.5,0.8
8/15/95 00:00,15.2,0,13.2,2.2,16.6,1.4,17.9,2,26.1,20.4,26,0,18.7,15.4,17.8,0,10.9,0,25.7,0,16.7,11,13.4,0,22.4,0
8/16/95 00:00,13.4,0,12.2,0,22.7,2,23.2,0,24.2,0,23.1,0,23.6,0,17.3,0,15,0,23.8,0,14.6,0,12.6,0.4,24,0
8/17/95 00:00,11.7,7.8,12.3,0,21,0,19.8,0,24.1,0,25.7,0,22.3,0,17.6,1,18.3,0,23.9,0,15.3,0.2,13.7,11.7,27.5,12.4
8/18/95 00:00,12,1.8,12.6,0,14.6,0,13.1,0,23.1,0,22.7,0,17.1,0,13.5,0.7,8.6,0,25.8,0,13.7,2.8,12.4,0,19.1,51.2
8/19/95 00:00,14.4,0,12.1,0,15.2,0,13.8,0,20.3,0,21,0,18.2,0,14.5,0,12.3,0,22.1,0,17.2,0.6,10.7,1.2,19.4,0
8/20/95 00:00,12.9,0,13.1,0,18.3,0,17.9,0,23.1,0,22.8,0,19.9,0,13.9,0,15.6,0,24,0,15.3,0,11.4,0,19.7,0
8/21/95 00:00,15.6,0,13.4,6.4,18.9,21.8,19.4,0,24.2,0,24.7,0,22.2,0,18,0,21.3,0,22.4,0,19.1,0,11.4,0.8,16.7,0
8/22/95 00:00,14.8,0,11,0,20.4,0,17.2,0,17.4,0,17.2,0.2,15.6,0,15.2,0,20.1,31.5,17.7,0,18.6,0,12.2,0,20.9,9.8
8/23/95 00:00,17.2,0,11.5,3.8,15.6,0,14,0,16.7,0.5,18.2,0,15.9,10.6,18.4,0,13.7,3.1,19.3,1.8,17.4,0,10.1,0.6,14.6,0
8/24/95 00:00,11.8,0.4,13.3,0.6,15.5,4.4,15.5,21.4,14.7,0,15.2,0,13.8,0.2,16.4,0,9.6,2.7,17.5,0,15.8,0,10.2,0.9,18.5,0
8/25/95 00:00,10.7,0,11.3,0,11.1,1.2,10.9,1.4,14.9,0,15.4,0,14.7,0,13,0,14.7,43.1,14.2,0,15,0,7.4,0.6,17.1,0
8/26/95 00:00,14.7,0.2,12.3,2.6,13.2,0,11.3,0,16.4,0,17.2,1.4,13.4,0,14.2,1.4,15.8,0,21.4,0,16,0,9.6,1.9,16.8,0
8/27/95 00:00,11.6,0,12.4,0,13.5,1.2,14.7,1.2,18.8,0,18.1,0.2,15.7,0,13.7,0,10.7,0,18.7,0,15.5,0,9.7,0.2,21.5,14.8
8/28/95 00:00,14.4,0,14.7,1,14.8,0,14.4,0,17.3,0,17,0,15.5,0,14.1,0,9,0.2,18.9,0,15.9,0,8.9,0,16.9,0
8/29/95 00:00,11.8,3.8,11.5,5.1,14.3,0,15.2,6,18.9,0,19.4,0,18.5,0,18.5,11.2,12.8,0,20.3,0,17,0.2,8.1,0,19.8,23.5
8/30/95 00:00,12.2,0,11.9,0,16.3,2.2,12.9,0,16.2,0,17.5,0,18,0,14.4,0,11.4,0,18.1,0,15.3,0,8.6,0.4,17.7,0.6
8/31/95 00:00,13.8,0,13.4,0,15.2,0,16,0,18.4,5,17.2,5.8,15.3,12.6,14.4,0,11.3,46.4,23.1,1.2,15.2,0,10.5,2.4,15.5,0
9/1/95 00:00,15.2,0,13.3,0,16.7,0,15.6,0,17.3,0,17,0,13.6,0,16.3,0,12.5,0,17.7,0,16.4,0,13.6,0.4,19,0
9/2/95 00:00,16.7,0,16.8,0,14.3,1.6,12.9,0,15.4,0,16.1,0,13,0,17,0,14.8,4.3,16.3,0,17,0,11.1,0.4,16.6,0
9/3/95 00:00,17.2,0,15.2,0,15.6,0,13,0,15.6,0,13.7,0.8,14.3,0,17.7,0,15.9,0.2,20.1,2.4,17.2,0,7.8,0.2,17.9,0
9/4/95 00:00,15.7,0,15.4,0,16.3,0,14.7,0,17.7,0,18.8,0,16.1,0,16.9,0,15,0,19,0,16.8,3,7.2,0,20,0
9/5/95 00:00,14.7,1.3,15.5,0,17.9,0,17,4,19.3,0,19,0,16.2,11.8,15.3,0,15.3,0,21.4,0,17.9,0.2,9.4,0,17,14.6
9/6/95 00:00,11.6,17.2,10.8,0,14,0,12.2,0,14.8,0,14.7,0,11,0.8,10.3,0,15.9,1.4,18.8,0,16.9,0,15.1,0,11.6,6.6
9/7/95 00:00,13.7,0.2,13.8,0,13.8,0,13.1,12.2,14.4,28,14.1,19.8,9.1,10,10.8,0,12.7,0,14.3,6.6,17.2,0,14.5,0,7.9,0
9/8/95 00:00,12.2,0,14.4,0,15.1,2.2,11.9,1,10.3,0,9.7,0,8.5,0,13.3,0,14.7,0,10,0,16.9,0,15.2,0,11.8,0
9/9/95 00:00,13.2,0,15.3,0,14.8,0.6,10.9,0,13,0,12.8,0,11.6,0,13.6,0,12.7,3.3,12.9,0,16.5,0,11.8,1.9,9.7,0
9/10/95 00:00,14.1,0,15.7,0,12.6,0.2,11.2,0,10.2,0,10.2,0,9.7,0,17.1,0,16.9,58.7,9.7,0,17.1,0,12.6,0.4,15.8,0
9/11/95 00:00,18.3,0,17.1,0,11.6,0,9.7,0,11.6,0,13.4,0,9.2,0,17.7,0,12.3,2.8,12.6,0,16.2,0,11.6,1.8,18.7,0
9/12/95 00:00,16.4,0,15.8,0,14.1,0,14.8,0,16.7,0,16.8,0.2,15,0,17.9,0,12,0,15.4,0,16.3,0,11.4,0,21.9,0
9/13/95 00:00,15.8,0,13,0,16.5,0.2,16.9,0,20.4,11,21.3,17.2,17.6,8.4,13.5,0,16.3,0,23.4,0.3,17.9,0,8.2,13.2,11.9,0
9/14/95 00:00,14.8,0,13.1,0,17.3,6.2,16.1,8.6,,8,13.2,0.6,14.3,6.4,16.4,0,18.8,0,13.2,0.8,18,0,8,0.8,11.2,0
9/15/95 00:00,10.6,0,9.6,0,10.2,0,8.3,0,11.4,0,10.1,0,10.2,0,11.2,0,14.3,1.2,9.7,0,17.5,0,8.2,0,16.6,0
9/16/95 00:00,10.6,0,8.8,0,9.7,0,8.4,0,13.2,0,11.6,0,10.45,0,8,0,4.4,0,16.2,0,17.6,0,7.9,0,9.2,0
9/17/95 00:00,9.4,0.8,6.6,1.8,11.3,23.1,12.1,33.2,15.5,1.5,12.9,3,12.7,9.9,9.4,0,8.4,0,13.6,5.8,17.6,0,7.8,0,9.3,0.4
9/18/95 00:00,2.5,4.8,3.8,1.2,14.1,25.3,11,33.3,9.1,0,9.6,0,9.3,0,2.3,0.3,8.4,12.5,10.2,0,17,0,8.5,0,4.5,2.2
9/19/95 00:00,4,0,3.5,0,12.7,0,10,0,10.2,0,11.1,0,9.7,0,2,0.3,9.4,0.2,10.8,0,17.3,0.2,10.5,0,6.1,0
9/20/95 00:00,1.6,0.2,0.8,0,9.9,0,10.4,0,12.5,0,11.6,0,11.6,0.2,-0.4,0,8.8,0,12.4,5.6,16.3,0,13.7,0,2.9,6.2
9/21/95 00:00,6.9,0,6.7,0,13.9,3,12.6,0,14.5,0,14,1.9,12.4,0.6,0.9,0,8.9,0,15.6,0.6,15.4,0,16.3,0,3.3,0.6
9/22/95 00:00,13.3,0,12.1,0,15.5,0,12.7,0,15.9,8.6,12.3,9.4,12.75,26.8,9.1,0,13,0.2,10,3,15,0,17.6,0,4.9,0
9/23/95 00:00,7.6,0,8.3,0,11.7,1,9.5,2.4,9.2,0,8.3,0,6.8,0,5.7,0,14.9,0,9.6,0,18.1,0,12.5,0,7.2,0
9/24/95 00:00,12.8,0,10.1,0,9.1,0,7.6,0,7.7,0,7.3,0,6.7,0,11.7,0,8.3,0.5,9.8,0,17.3,0,10.9,0,13.1,0
9/25/95 00:00,12.2,0,11.5,0,8.9,0,7.1,0,11.4,0,8.1,1,9.1,1.2,11.9,0,7,0,11.3,0,16.3,0,9.7,0,14.2,0
9/26/95 00:00,11.6,0,12.5,0,9.3,4.6,10,0.4,13.8,1.5,12.7,3.2,12.6,8,14.2,0,7.9,0.6,11.8,2.4,17.1,0.4,5.2,1.2,11.6,0
9/27/95 00:00,12.4,0,10.9,0,13.5,2.8,12.1,0,,1,13.6,1.2,9.45,1.6,14.8,0,13.5,4,16.1,0,15,5.4,6.4,0,14.8,2.2
9/28/95 00:00,12,0,10.4,0,9.1,0.2,6.6,0.4,,0,8.6,0,6.5,0,13,0,11.8,2.4,10.2,0,14,0.4,5.1,0,19.2,1.6
9/29/95 00:00,10.4,3.4,11.2,1.1,8.6,0,5.9,0,10.6,0,9.6,0,7.9,0,9.3,0,5,0.2,12.8,0,14,2.3,8.3,0,14.1,0
9/30/95 00:00,10.5,0,10.6,0,10.7,0,8.5,0,15.2,0,13.6,0,10.9,0,9,0,9.2,0,14.1,0,14.2,3.3,7.4,0,10.5,0
10/1/95 00:00,6.4,2.2,7,23.1,13.9,1.4,11.5,0,14.5,0,14.3,0,13.6,0,12.3,1.2,13.6,0,17.8,0,12.5,1.8,6.3,0.4,9.1,0
10/2/95 00:00,6.4,0,5.7,0,17.3,34.4,13.4,3,16.8,0,15.1,0,14.2,0,9.6,0,13.2,0,15.7,0,11.8,11.4,3.3,1.8,8,5.2
10/3/95 00:00,6.7,2,7.7,0.6,16.5,0,14.1,0,12.4,0,10.1,2.6,11.5,0,9.7,0,11.4,17.5,10.9,9.8,12.3,0,4.1,0,7.4,0.2
10/4/95 00:00,5.8,0,4.2,0,12.9,0.8,9.6,4.8,11,2.5,10.8,1,8.7,1.8,9.6,1.7,12.9,0,12.6,0,11.8,0,3.7,0,5.3,0
10/5/95 00:00,5.1,0,5.4,0,11.2,0.2,11.3,0,12.7,3.5,11.1,10.6,10.5,0,6.3,1.1,10.4,0.6,12.5,64.8,12.4,0,1.7,4.7,7,0.2
10/6/95 00:00,5.3,0,3.5,1,8.3,15.2,9.1,9.4,10.7,80.5,9.9,76,8.5,5.8,4.3,0,5.9,1.7,13.5,15.2,11.3,7.4,5.1,0.8,4.7,0
10/7/95 00:00,6.1,0,5.9,0,11.7,1.8,11.3,1,15,1,15,19.8,8.8,2.6,7.1,0,4.9,0,13.5,0,11.2,0,4.7,2.6,4.5,0
10/8/95 00:00,6.7,0,4.2,0,14.2,0.8,12,9.2,12.9,0,12.1,0,10.9,6.8,7.4,0,6.7,15.8,11.7,0,13.2,4,5.1,0,7.6,0
10/9/95 00:00,6.3,0,5.8,0,8.7,0.2,9.1,2.2,10.8,0,9.6,0,10.6,0.4,9.2,0,4.8,36.3,12.1,0,11.5,17.2,3.9,0.7,8.6,0
10/10/95 00:00,9.3,0,6.9,0,8.4,0,9.2,0,10,0,10.4,1.8,10.6,0,10,0,3.9,0.2,12.6,0,12.9,6.6,3.2,0,11.8,0
10/11/95 00:00,8.4,0,6.2,0,11.5,0,12.4,0.6,13.1,1.5,13.8,0.2,10.6,4.2,7.7,0,5.2,0,15.2,0,10.7,8,3.4,0,13.9,0
10/12/95 00:00,4,6,5.4,0.2,13.9,0,12.1,4,17.9,0,17.5,0,14.9,0.2,6.3,23.4,7.4,0,19.4,0,11.8,0,2.5,0,13,0
10/13/95 00:00,5.1,0,3.6,0,12.7,0,10.7,0,18.5,0,19.3,0,15,0,5.4,0,6.6,0,19.8,0,10.1,3.8,1.6,0.9,5.3,11.8
10/14/95 00:00,7.8,0,7.2,0,17.3,0,14.8,0,15.5,12.5,13.9,10.8,13.35,28.4,7,0,8,0,13.3,13.4,14.7,0,0,0,3.1,0
10/15/95 00:00,6.4,0,7.6,1.8,15.1,27.9,14,11.8,10.5,0.2,8.7,0,10.6,8.2,8.5,0,11.7,0,7.8,1.2,11.6,13.2,-3,0,3.6,0
10/16/95 00:00,6.3,0.3,4.3,0.6,9.5,0,8.7,0,6.6,0.2,5.8,0.8,5.7,2.4,12,0,13.8,3.2,7.1,0,13,7.2,-5.8,0,6.1,0
10/17/95 00:00,1.7,0,2.6,0,5.5,0,4.5,0,5.9,0,6.7,0,5.6,0,3.8,0,8.9,0,7.2,0,10.9,35.6,-7,0,4.6,0
10/18/95 00:00,4.4,0.8,2.9,0,7.5,0,6.4,0,12.9,0.5,13.1,0,9.8,0.6,3.4,4.4,5.3,0,12.7,0,10.1,0,3.2,0,1.6,10.6
